# grafo generado automáticamente para TP3
0,1
0,2
0,5
0,8
0,10
0,17
0,16
0,18
0,22
0,23
0,21
0,24
0,25
0,29
0,30
0,37
0,40
0,43
0,42
1,2
1,4
1,6
1,10
1,11
1,13
1,20
1,24
1,29
1,33
1,34
1,38
1,41
2,4
2,8
2,6
2,10
2,14
2,16
2,15
2,19
2,23
2,27
2,31
2,30
2,34
2,37
2,41
2,44
3,4
3,5
3,6
3,12
3,15
3,20
3,18
3,22
3,23
3,29
3,27
3,38
3,37
3,43
3,44
3,42
4,5
4,11
4,9
4,14
4,12
4,15
4,20
4,25
4,27
4,32
4,33
4,35
4,38
4,37
4,40
5,6
5,12
5,16
5,23
5,22
5,24
5,25
5,28
5,30
5,32
5,33
5,41
5,39
5,42
6,7
6,8
6,11
6,12
6,16
6,17
6,19
6,21
6,22
6,25
6,29
6,33
6,35
6,38
6,36
6,39
6,43
6,42
7,8
7,10
7,13
7,16
7,18
7,23
7,21
7,26
7,24
7,29
7,36
7,37
7,41
7,42
8,10
8,11
8,12
8,17
8,20
8,28
8,27
8,30
8,32
8,34
8,33
8,44
9,10
9,11
9,14
9,15
9,20
9,19
9,23
9,26
9,24
9,28
9,29
9,30
9,31
9,35
9,37
9,40
10,11
10,13
10,17
10,15
10,18
10,24
10,32
10,35
10,36
10,40
10,39
10,44
10,43
11,13
11,14
11,16
11,19
11,22
11,21
11,28
11,35
11,38
11,42
12,13
12,14
12,17
12,15
12,21
12,24
12,28
12,35
12,37
12,40
12,39
13,14
13,17
13,18
13,20
13,28
13,32
13,33
13,34
13,36
13,39
13,42
13,44
14,16
14,20
14,23
14,26
14,29
14,28
14,31
14,30
14,32
14,33
14,37
14,38
14,40
14,43
15,16
15,17
15,26
15,29
15,30
15,34
15,35
15,37
15,36
15,39
15,42
15,43
16,17
16,19
16,23
16,26
16,25
16,32
16,33
16,38
16,41
16,39
16,44
17,18
17,19
17,22
17,24
17,28
17,27
17,29
17,32
17,31
17,35
17,39
17,43
18,19
18,20
18,22
18,23
18,25
18,28
18,31
18,33
18,36
18,40
18,39
18,44
19,20
19,25
19,27
19,28
19,30
19,36
19,41
20,25
20,28
20,30
20,31
20,34
20,37
20,39
20,44
20,42
21,22
21,23
21,25
21,26
21,29
21,28
21,34
21,38
21,44
22,23
22,24
22,28
22,32
22,31
22,38
22,41
22,42
22,43
23,24
23,30
23,33
23,36
23,39
23,40
23,41
23,42
24,25
24,26
24,28
24,30
24,35
24,34
24,36
24,39
25,26
25,28
25,31
25,36
25,38
25,39
25,41
25,42
26,27
26,28
26,32
26,34
26,35
26,39
26,42
26,43
27,28
27,29
27,30
27,32
27,34
27,33
27,38
27,36
27,39
27,44
28,29
28,30
28,37
28,38
28,39
28,42
28,43
29,30
29,34
29,35
29,40
29,44
30,31
30,32
30,34
30,36
30,39
31,32
31,35
31,33
31,36
31,39
31,40
31,44
31,43
32,33
32,36
32,39
32,43
33,34
33,35
33,38
33,41
33,43
33,42
34,35
34,37
34,41
34,44
35,36
35,39
35,41
35,44
36,37
36,38
36,44
36,43
37,38
37,39
37,41
37,40
37,43
38,44
39,40
39,41
40,41
40,43
41,43
41,42
41,44
42,43
42,44
43,44
