# Primero viene la cantidad (n) de timestamps para ambos, luego n líneas que son un timestamp aproximado cada uno separado por una coma (',') del error, y luego n lineas de las transacciones del sospechoso
200
69,5
67,3
63,4
68,2
64,4
62,3
65,5
69,3
70,1
63,3
64,3
70,1
62,5
69,1
61,1
66,4
66,3
67,2
70,5
61,2
63,1
64,2
60,1
69,5
64,1
61,4
61,1
70,5
64,5
69,4
64,5
63,1
69,4
67,4
66,3
66,5
67,3
62,4
69,4
61,3
62,4
65,5
60,2
62,2
67,1
69,4
66,5
69,5
67,5
70,4
63,5
61,2
69,2
60,2
69,1
62,5
67,2
64,3
63,4
60,1
65,3
61,2
64,2
62,2
68,5
62,2
70,5
68,4
65,3
63,1
60,3
65,1
60,2
69,3
68,1
66,5
67,1
63,1
61,1
68,4
64,3
61,2
70,1
63,2
62,3
66,3
69,4
63,4
63,4
65,1
65,4
65,1
62,1
65,4
66,3
60,5
63,4
67,2
60,1
61,4
62,2
70,3
61,2
66,5
69,4
64,4
67,2
66,4
66,2
63,1
68,2
67,4
65,2
67,2
66,1
67,1
70,4
63,2
63,4
62,2
64,5
70,5
65,2
69,2
62,1
64,1
67,3
61,3
67,3
66,1
68,4
66,4
67,4
69,5
61,5
70,3
67,3
68,2
62,5
66,1
70,1
60,4
62,4
62,2
63,5
61,5
63,4
62,2
64,3
66,3
64,3
66,4
63,2
69,4
69,2
68,3
68,3
67,5
67,5
66,5
70,5
63,2
67,1
61,2
69,2
66,3
64,3
70,2
63,3
64,2
66,3
61,5
64,3
69,5
62,4
61,5
60,1
64,2
67,1
70,1
63,2
64,4
63,3
62,5
65,1
62,1
62,3
67,3
70,2
65,4
63,4
64,4
61,3
67,5
70,1
61,4
61,3
63,5
68,5
69,4
56
58
58
58
58
59
59
59
59
59
59
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
62
62
62
62
62
62
62
62
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
67
67
67
67
67
67
67
67
67
67
67
67
67
67
68
68
68
68
68
68
68
68
68
68
68
68
68
69
69
69
69
69
69
69
69
69
69
69
69
69
69
70
70
70
70
70
70
70
70
70
70
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
72
73
73
73
74
74
75
75
